FlyBase.ID,Symbol,FB_Day5,FB_Day7,FB_Day14,FB_Day21,FB_Day28,FB_Day35,FB_Day42,FB_Day49,FB_Day56,FB_Day63,FB_Day70,FH_Day5,FH_Day7,FH_Day14,FH_Day21,FH_Day28,FH_Day35,FH_Day42,FH_Day49,FH_Day56,FH_Day63,FH_Day70,MB_Day5,MB_Day7,MB_Day14,MB_Day21,MB_Day28,MB_Day35,MB_Day42,MB_Day49,MB_Day56,MB_Day63,MB_Day70,MH_Day5,MH_Day7,MH_Day14,MH_Day21,MH_Day28,MH_Day35,MH_Day42,MH_Day49,MH_Day56,MH_Day63,MH_Day70
FBgn0031267,Ipk2,17.10304,18.83867,20.56994,25.46989,20.47097,20.74719,25.62298,22.34392,22.31707,24.57448,25.34279,7.344811,8.498617,12.2676,9.693228,9.129991,12.021485,10.129511,11.187183,10.168427,12.440285,12.810814,12.38564,10.98751,13.60414,14.91106,14.884,14.08771,15.83939,16.03102,14.00126,17.5342,22.58006,9.5522,8.040989,7.733314,9.839342,10.511222,9.532895,13.853612,12.210243,12.249498,12.591496,13.347899
FBgn0039835,mRpL32,10.155168,11.598805,12.287175,11.422215,10.005564,9.183537,9.091095,9.040126,6.970126,7.514532,7.2792,8.137817,11.085175,7.877381,9.177564,6.196155,5.694225,6.775479,5.519041,5.156124,6.454944,5.755544,8.843411,7.126237,8.334576,8.600996,6.147152,6.282675,5.899697,7.013012,7.289072,4.68261,6.053723,8.18213,7.82557,5.063037,6.507854,5.263179,5.568839,5.153489,7.100324,6.89616,6.76152,4.737726
FBgn0028687,Rpt1,170.52,171.1585,190.6243,194.8195,155.1376,158.9943,161.5059,146.5392,130.7888,127.051,122.5924,60.07784,77.37779,74.19618,72.90775,75.01986,82.81761,73.3142,79.13042,75.1799,79.47465,82.53436,190.9895,172.185,201.9014,181.7018,140.2434,162.9122,129.4971,149.2035,125.4652,138.1522,128.9709,83.70828,86.95651,76.83209,89.02524,84.24949,79.65488,97.88027,105.92354,97.6766,87.97189,84.76287
FBgn0037592,CG11737,66.17947,62.383,72.74907,77.19002,61.33151,54.20222,57.49038,53.56813,49.34742,50.93335,50.30725,34.40577,40.29464,41.06103,44.70016,38.0104,42.35947,40.03532,38.45102,35.23511,36.22399,36.64395,64.31199,84.83634,79.7581,83.78975,59.26074,55.71232,46.07645,46.39131,42.78538,39.62313,41.25753,39.58588,40.13855,34.79675,35.33669,33.83313,34.61422,34.99587,41.44971,31.56438,34.59206,32.35106
FBgn0041582,tamo,37.31771,33.94199,34.90843,33.76814,29.39844,32.2877,36.02826,39.50493,39.78143,43.80031,50.80481,37.03943,38.01863,34.24511,36.96021,38.52441,42.87699,41.59058,51.04106,50.14458,54.20728,54.75428,34.64776,29.88973,38.46781,31.80778,27.53843,35.95992,33.58785,37.93158,37.43156,39.3222,40.36908,36.6288,33.37247,43.68787,38.586,43.42576,46.21056,42.58309,39.29239,38.34005,52.42867,55.40013
FBgn0032076,Argl,158.18305,103.24022,101.01927,95.83167,63.27665,70.91952,69.11271,96.86038,143.5998,117.4502,129.91615,73.52181,75.98046,48.58555,37.48891,35.71876,48.17143,48.74361,69.85461,89.22462,96.5319,81.71782,251.8268,117.79725,107.94274,102.56746,95.08151,87.70988,65.25708,86.028,91.61964,159.73448,100.13407,82.53097,78.24892,43.60831,46.93484,41.12006,41.57679,68.40217,99.86849,65.94182,78.63842,59.94971
FBgn0062442,Cisd,145.9126,134.58407,136.1874,118.58575,92.36982,85.65433,81.06525,78.63499,72.54313,61.71791,65.37783,69.21761,74.89481,63.02709,62.47539,40.26246,50.8858,49.86098,44.75543,57.36615,45.98985,52.37715,181.60385,151.53085,132.81498,145.2842,113.4952,102.27943,91.30513,90.87842,83.9929,107.91151,88.29694,99.89221,84.38913,61.74919,71.54899,56.10908,53.82961,71.4239,77.72107,77.51525,55.74048,48.73889
FBgn0015037,Cyp4p1,73.19645,124.6828,155.29465,150.88535,175.93925,167.28825,189.89205,144.6128,132.1435,158.7763,158.17955,140.6483,190.7274,177.6142,195.3995,155.9477,163.5943,230.1818,213.8839,192.0327,230.2424,244.9285,108.93631,105.22827,126.30206,128.46177,95.73392,113.70564,110.22782,125.29475,122.06145,132.53759,161.73,144.7545,133.5942,129.0992,128.8768,122.2375,140.8552,179.6796,218.6192,132.7058,179.9926,222.2526
FBgn0038147,CCHa2,58.76673,37.36545,46.7308,44.03039,42.03646,52.80283,54.26733,100.43057,101.1109,103.2514,108.46262,67.69973,43.23724,45.10135,41.99493,44.68529,53.03767,73.79531,84.55464,113.97179,104.46231,113.6686,113.24007,75.73078,102.1685,74.76313,91.10033,139.14119,98.73508,101.85455,91.31651,138.12939,110.59388,117.64823,75.0556,79.32749,66.76347,84.46823,92.70693,99.61215,137.66263,109.36791,94.41457,89.80168
FBgn0033906,ReepB,137.7363,149.822,160.8267,151.26815,123.84435,118.6361,114.28415,106.17655,98.39085,90.62337,91.99735,96.52213,109.81132,100.29512,113.64405,86.17856,100.636,91.91799,94.33128,102.02971,89.26123,81.90836,149.7611,163.99985,172.34585,173.53025,115.62925,95.52981,96.58389,104.05367,92.89041,89.717,93.28036,86.58131,81.18894,59.88881,70.01624,61.18113,56.93014,71.00245,86.04961,75.23253,67.02908,57.91278
FBgn0032187,CG4839,69.45534,98.90509,108.84073,110.61778,124.66953,106.08061,106.02041,86.82255,66.4126,85.95708,67.96738,10.515227,11.763734,11.185574,8.457964,12.046331,12.42541,9.736465,7.335115,11.0641,9.710323,8.814904,66.84691,79.94681,92.04584,83.48691,71.06266,99.10578,93.85794,76.4497,54.33435,44.9046,60.0589,11.219652,8.157498,10.853157,8.650547,16.481584,7.525822,9.495835,5.06109,6.358514,7.611138,8.593674
FBgn0283473,S6KL,36.01067,45.46552,49.93865,49.9255,61.11636,54.11848,53.54393,45.09006,34.73785,42.67169,38.5952,51.51855,57.09644,55.53865,56.46009,53.26973,54.17137,49.58696,47.00067,37.67533,42.77121,44.98756,40.12875,45.62888,54.76056,43.55648,45.61045,61.49144,48.33427,44.61744,33.69134,30.81924,37.61735,60.58823,62.87958,65.73625,60.12586,64.4173,64.92388,51.36882,51.34736,42.79691,40.49415,53.70965
FBgn0034728,rad50,17.61781,25.08513,23.94624,29.88662,42.89093,42.57657,44.72026,45.10586,41.90254,49.98452,47.90883,25.50303,24.62391,32.0752,35.72832,40.9415,39.06871,43.58967,42.40602,40.70042,46.15008,52.45352,24.01372,28.33201,36.40626,40.09558,47.61843,58.70079,71.38388,61.93724,49.28364,49.99673,72.97176,29.59981,36.19597,47.59569,45.57221,62.92349,66.97638,54.17303,50.15635,53.873,49.7827,69.99931
FBgn0026079,Nsun2,59.88836,46.99136,46.23099,50.93726,41.34067,35.14988,35.47274,33.91366,29.89351,34.69428,29.84994,22.60404,21.89914,21.83307,20.36883,22.70705,24.54023,22.43859,25.36595,21.46383,20.49649,21.78015,22.86352,23.55664,23.61929,25.48306,22.56647,21.30898,20.35424,20.01835,24.88304,23.29914,20.63749,19.61544,19.22386,18.18919,17.73241,17.76564,18.24469,21.13236,19.92301,21.27748,21.12342,21.36787
FBgn0035630,CG10576,312.9514,304.3664,292.3245,317.3263,238.1853,240.906,229.1158,225.9627,219.5499,185.2643,187.4667,152.4729,163.0687,173.8637,157.0568,136.2403,148.851,153.1655,146.1952,151.2544,154.2152,137.8925,168.745,200.0172,203.4117,216.2823,172.2714,154.9748,181.4873,197.4176,188.015,197.7482,171.6258,120.43425,113.10092,97.80848,112.40595,103.01152,104.3866,127.63685,142.2586,126.1348,125.2849,115.7245
FBgn0042119,Cpr65Au,116.61678,79.43156,64.60197,53.19234,32.26737,28.69109,28.13593,35.74146,44.6566,25.50042,33.17385,167.24026,159.14615,135.08378,127.66836,75.11047,84.85089,111.67833,80.38142,122.2958,109.92789,119.95486,320.1521,159.78395,110.84677,129.2144,97.10524,86.6958,53.7372,49.84361,45.54201,80.23125,42.52849,270.69895,231.66865,174.33165,164.96915,159.84375,161.8241,179.2364,184.89435,175.5942,99.90101,108.60019
FBgn0031452,Cwc25,56.79037,70.14857,85.06411,71.85944,56.96214,53.25724,52.92377,57.032,49.13929,57.95508,82.28678,66.50213,86.74568,86.13774,71.90875,51.27675,57.51123,69.36794,69.00352,61.2589,76.51654,106.1944,65.9825,77.52327,54.92048,80.59428,70.91012,52.5566,69.47723,79.4276,56.61518,84.83384,91.5273,55.67988,73.37693,64.35483,60.70041,44.54236,42.96545,38.12815,69.88877,30.83318,50.68863,61.14695
FBgn0050296,RIC-3,30.59385,49.88313,32.98309,27.79268,44.37264,41.9622,33.06875,26.68127,26.00575,24.2329,26.38449,106.21516,86.16349,76.95167,73.28371,75.42074,69.60591,65.18782,52.97015,56.51277,52.16788,61.06599,157.00471,136.8697,134.13486,83.3712,93.95009,126.51745,95.91753,61.31458,39.7178,41.77522,46.64778,150.5487,124.6766,153.13465,120.40955,126.85005,127.69655,76.39549,82.21475,75.44912,59.75765,87.52344
FBgn0262512,Vha14-1,180.26345,206.78585,228.23535,217.4634,160.49185,151.71365,136.88795,118.73865,115.5271,98.66846,99.8881,70.79454,71.35498,63.40603,65.74165,42.70408,55.67099,48.00946,40.73163,57.80053,46.82496,50.27009,113.40815,109.25167,114.5072,108.83043,88.768,106.91723,85.33603,84.0699,83.33895,91.10294,86.20306,105.98195,83.13451,65.63631,75.96999,64.11279,56.09853,73.77919,75.53224,70.93538,57.46755,49.57769
FBgn0028582,lqf,122.9745,163.7922,151.4788,149.9135,205.9306,195.2604,183.7653,147.1468,122.4151,139.2245,126.1877,327.8564,325.1617,283.8783,277.4382,244.9141,246.2901,231.8751,193.9424,184.4758,170.4734,180.2977,215.2782,201.136,230.114,174.3529,185.7103,239.9401,205.2152,166.2538,141.8432,130.8851,141.2159,394.1567,406.2656,507.438,377.2672,423.1239,394.6462,257.3931,253.1692,235.8023,194.1596,251.9951
FBgn0035287,CG13937,13.50391,10.758568,10.746504,11.435295,11.417695,8.872054,8.808718,9.215252,9.017157,7.73423,8.554742,28.72013,22.30505,21.8382,22.31021,20.16378,21.73549,19.71759,19.5292,23.10081,19.1054,17.35609,24.72119,18.954695,15.24245,15.94543,15.192445,17.47212,12.2166,13.13456,9.976612,10.720075,9.189766,51.27669,41.09372,43.14811,35.05743,34.6997,35.37132,21.71163,22.08374,27.17953,18.79314,19.3021
FBgn0262887,lncRNA:CR43242,7.380617,9.541261,12.646605,10.7495,8.064789,7.105192,7.337736,6.011667,4.268348,5.896436,5.890375,13.998805,14.04411,12.076845,13.09492,10.265415,11.618733,10.246926,7.715136,9.038974,7.806623,9.417128,12.140255,10.234245,9.239072,11.5265,9.723621,9.720853,9.145101,8.758342,6.583284,5.861528,7.202501,20.71016,17.74573,20.73882,21.21169,18.87999,17.3082,14.09239,16.45699,16.54407,13.31269,12.68075
FBgn0086784,stmA,94.38609,81.90848,85.5022,95.11033,88.53397,82.1872,82.83061,81.43506,76.48302,75.30456,80.20476,171.0394,197.4424,150.644,149.9689,156.8991,160.4692,130.4085,141.7836,128.817,118.6308,129.1996,99.31279,96.34284,103.81713,100.4632,88.32877,101.62455,73.45324,81.78871,75.41341,72.87323,76.73884,284.8058,253.0248,247.1506,231.6459,214.3869,209.8462,200.1188,156.6813,168.3834,149.7283,167.6865
FBgn0037842,CG6567,22.36065,21.7694,22.8445,21.63733,16.1496,14.38926,17.14299,14.78884,15.05401,13.56317,14.92413,11.440797,15.6567,14.073658,12.903792,9.296741,9.950656,11.074304,11.263862,11.835459,10.246596,11.360532,21.26441,20.01201,22.42498,21.84708,17.48141,17.04986,12.46068,14.57209,13.51745,13.01411,13.88652,12.222519,12.087902,9.443159,9.89827,8.34491,8.445683,10.409184,14.11288,8.524219,10.943819,9.196082
FBgn0030593,CG9512,469.3678,416.1058,364.512,361.4391,330.9158,345.2153,447.0424,489.68,613.8738,561.1775,786.1937,392.0745,462.8684,259.1515,277.3567,197.0779,235.1621,243.0102,325.976,327.4078,330.4982,333.8417,894.5852,708.4381,649.9217,649.869,632.0995,795.1464,531.0447,792.2116,636.8617,743.7776,801.5336,304.0303,265.1413,114.3688,130.5684,134.0014,116.2408,220.6999,370.2989,171.3569,223.7618,212.0137
FBgn0038183,CG9286,21.95518,17.62113,20.53281,20.39569,19.1772,17.27517,16.60372,17.24428,14.4554,14.74735,14.46709,13.71944,15.3654,15.22551,14.34411,10.95794,13.97044,12.35666,10.75626,11.88706,11.41831,12.76717,15.30448,16.531,14.22913,15.69324,13.6633,13.85023,12.48368,15.04022,15.65737,14.82086,13.23897,13.07172,12.75719,11.25027,10.97991,10.901,11.9602,14.38192,14.18038,13.20343,11.52236,11.52128
FBgn0259680,Pkc?,88.26805,82.5965,65.07885,52.20571,77.29087,62.86854,51.78799,37.32693,45.89353,31.713,36.47059,63.36442,49.96923,48.47205,43.98505,46.81448,37.73031,36.64048,30.09624,26.82528,24.83523,26.92475,165.759,158.09335,154.71746,84.47294,106.85022,143.67755,91.36526,65.83346,44.81642,49.58162,49.47363,59.18415,59.51957,73.24264,52.37976,57.37309,48.01843,32.41015,33.49365,23.8395,20.2893,33.03307
FBgn0025865,Cortactin,40.11991,58.32323,71.36131,77.06007,77.16455,75.10515,80.33169,67.24788,59.72301,70.51229,64.75426,29.99844,44.2762,36.25115,38.70104,44.79771,44.97222,40.40225,45.02341,38.3105,39.42387,41.92189,38.33297,46.34032,54.35381,40.47653,40.72666,54.23969,47.62581,48.57811,41.4549,36.18165,46.75318,40.34142,42.70732,61.31667,55.28755,63.92317,67.24219,49.91813,51.49865,53.92697,47.615,61.05692
FBgn0034644,Ip6k,72.95503,99.2812,102.28317,98.76865,103.8689,89.93309,81.07411,71.54721,68.62689,66.97835,63.76509,149.3801,171.8778,151.8734,151.6046,153.6865,143.7076,129.2571,122.2515,102.5112,93.0078,110.3249,101.6235,118.01415,110.0769,103.84554,114.08186,122.84615,106.29149,82.65358,68.30913,57.28744,73.44845,162.4652,187.5792,238.6287,202.6359,233.5159,209.834,150.1262,115.6014,134.2317,103.743,160.6747
FBgn0032922,Coq3,13.339856,11.37708,15.200469,12.724211,8.479696,9.304126,8.164182,6.721787,6.726627,7.504359,6.673615,6.434898,6.107144,7.446995,6.236511,4.301105,5.445595,5.713272,5.914316,5.71299,4.823474,4.739717,12.39523,8.610325,8.051975,8.481519,9.08078,8.534361,6.242035,7.43892,7.620041,7.319575,7.341478,7.447492,5.503368,4.311514,6.525089,5.631723,4.950379,5.859904,6.636893,6.078094,5.439329,4.37129
FBgn0266465,GckIII,48.1063,51.36664,57.56985,55.87949,49.78032,45.24814,42.02983,39.87713,39.245,39.32418,36.61199,35.85627,40.74544,38.81542,36.49688,35.31543,37.08752,29.47825,31.77867,32.09851,31.745,37.08472,43.22525,51.25149,57.60894,47.2356,40.82976,55.17142,39.00736,38.57583,37.62157,32.06912,37.82929,53.41834,48.41799,51.60728,51.64727,49.91837,48.64014,50.76412,42.069,46.85325,42.4126,43.15791
FBgn0037261,CG9775,116.14044,109.19015,106.03586,104.84471,96.7279,99.10231,100.51804,95.71193,80.45156,76.59067,72.83187,95.88714,102.46327,84.27516,86.00356,83.67038,89.34557,79.12989,65.89917,79.40221,71.75274,79.61174,119.17413,121.69713,115.89928,98.91726,90.62998,124.4767,105.28793,106.67568,85.48697,78.39499,88.93368,121.75844,117.57998,116.5774,113.13884,115.64078,119.4515,99.78182,93.33729,98.05961,79.35233,90.03009
FBgn0025352,Mtp?,271.7475,230.488,232.2162,252.2509,168.9187,154.5339,144.8183,142.6345,150.9369,128.8731,134.863,87.06946,106.50243,98.73062,100.4948,93.81506,111.61085,74.39512,96.36713,99.82113,101.00818,94.31699,217.9275,174.8005,201.8151,190.2128,163.0816,183.2774,122.2597,137.4269,136.6884,155.6525,116.4618,107.70067,98.11499,83.45055,90.9878,84.78727,85.93822,115.8877,118.82199,95.92032,107.19237,80.1355
