Symbol,Day5,Day7,Day14,Day21,Day28,Day35,Day42,Day49,Day56,Day63,Day70
CG31694,229.4067,172.7983,168.8688,166.6361,153.0257,208.5531,169.2053,183.6308,157.8089,168.5609,174.7867
DIP-zeta,1.5902,1.895195,1.988806,4.672888,3.516342,1.480387,3.231166,2.360162,4.598887,2.667142,3.113698
Ir31a,0.805417,0.525429,0.149032,0.094877,0.289428,0.299302,0.224053,0.32984,0.442609,0.243924,0.253063
RluA-1,78.16905,72.57045,54.03204,52.25919,56.25631,66.8872,56.51416,40.82156,31.77607,32.05143,34.18092
mthl15,15.32356,14.09859,18.36078,15.87196,15.8754,20.11383,17.48302,15.67522,12.05542,12.93085,16.44931
CG31793,106.82618,83.96552,90.63711,89.93322,85.14302,81.30352,59.71716,74.53737,70.61783,72.38882,78.23478
CG31810,26.573731,25.241117,20.706551,22.965631,15.549214,16.392175,15.164726,13.478604,9.487465,18.841829,14.735003
CG31821,36.40158,37.73145,40.98957,46.69855,32.53818,19.76844,27.33697,25.04705,22.29387,18.61625,22.62202
CG31823,4.637978,5.677996,4.341501,5.280318,4.657082,3.215745,4.01324,3.0192,2.575897,2.381214,2.828389
CG31832,1.907078,4.109297,6.55842,11.035352,7.555221,7.334111,4.149126,5.236576,1.725245,3.344056,2.208176
Qtzl,1.067754,2.260606,1.698989,3.462662,2.064298,3.387068,3.124147,2.732862,2.898887,3.689591,3.977075
CG31869,16.34714,13.0424,13.57837,13.10587,16.37225,19.86722,24.26766,26.28332,22.84808,24.92623,25.27202
tRNA:Thr-AGT-1-1,0.13485,0.149361,0.198365,0.200454,0.509971,0.399069,0.155914,0.118172,0.273806,0.123405,0.300206
Mur29B,67.49219,70.7484,176.2422,72.07062,85.07425,130.76638,95.05589,80.11753,64.28437,72.17936,82.50179
CG31926,0.155484,0,0.149032,0.142315,0.477843,0.203564,0.51163,0.660324,0.784206,0.479186,0.607861
CG31928,0.04495,0,0.24976,0.105578,0.844643,0.238164,0.468994,0.61682,1.636201,0.57791,0.558266
CG31955,6.089648,7.139962,9.827985,7.895491,6.722151,8.538394,8.934426,11.60803,9.567223,13.239687,14.36031
CG31974,199.9689,237.2443,259.9094,240.658,196.4229,233.9774,152.8609,156.0042,128.8065,113.3807,150.6099
CG32023,37.82303,39.3276,40.30258,39.71641,37.94518,52.70593,42.71292,60.98235,59.23083,49.64691,67.48504
Cpr66D,5.864898,4.824133,10.190697,16.200825,15.889285,18.078395,12.320645,16.75959,10.950912,12.525983,11.392758
CG32037,0.560033,0.448084,0.842794,0.469749,0.6187,0.950982,0.618649,1.320004,1.023446,1.167369,0.925416
CG32040,8.346734,7.487125,5.961263,3.788662,8.94246,12.716525,11.281896,11.099616,12.27341,11.92656,13.385205
dpr10,3.757386,4.317757,3.127601,4.112896,3.179082,4.329991,4.084742,2.676379,3.304283,3.187028,3.505646
CG32091,53.00961,53.84069,70.77305,56.14946,50.50482,57.22946,46.65465,48.43982,32.51371,41.47998,49.5019
CG32099,8.481583,9.717216,8.581243,9.015475,9.06998,8.143353,6.646254,7.686959,6.13139,4.429745,6.264547
CG32100,62.76306,70.48682,99.84469,79.76577,75.37399,76.5466,59.17612,77.4823,58.73651,84.39119,94.43121
CG32103,213.9207,228.0409,239.566,222.4226,225.7218,280.6128,286.6881,241.3645,232.3714,274.7969,291.7353
CG32107,10.577277,9.099584,12.164037,11.80043,18.036575,17.450295,23.64862,17.348395,15.552405,15.778116,22.326535
CG32121,10.759303,8.659895,8.148433,4.977486,5.480123,8.113381,4.882697,5.459878,4.412782,4.88872,4.22269
CG32170,17.23654,19.25003,22.47093,22.80302,21.08488,30.54252,21.72743,22.12198,18.79819,20.38407,23.00652
edin,14.398896,8.56269,4.302329,20.689152,2.624913,5.062959,32.463901,28.762055,83.953885,121.487895,62.31769
CG32196,7.738069,8.944893,7.642875,8.343838,7.685552,6.092574,6.937194,6.959099,5.238191,5.990708,7.539858
CG32225,10.697401,8.723519,8.627484,7.226722,7.192279,9.191742,6.764147,4.923573,4.734429,5.277843,5.364114
ND-MLRQ,852.0788,819.9121,660.7258,464.2118,403.2704,421.8548,275.5797,291.4731,241.1489,269.7788,252.3305
PMP34,66.29812,59.45717,56.3382,55.46636,45.79787,40.76148,34.71984,38.75563,34.04487,40.39494,33.0605
CG32260,0.442137,0.323105,1.235401,0.269295,1.062871,1.08299,0.964742,1.201189,2.751338,3.129284,2.106441
CG32271,4.696201,3.176959,1.956997,3.524001,3.339225,3.032331,1.916967,3.174385,2.998558,3.554637,2.662163
CG32277,0.784783,0.587919,0.649583,0.586028,0.836156,0.859275,0.691795,0.635005,0.735022,0.487848,0.75919
CG32278,29.77254,29.0525,36.20053,32.94984,28.67736,31.70668,23.44835,25.98343,21.94828,16.88038,25.65152
CG32281,6.559781,8.746767,6.968551,7.09224,7.527722,8.76142,5.400193,7.505813,6.827856,5.626266,6.708727
CG32368,9.812449,7.514094,19.258055,23.09294,23.892535,22.171895,32.881495,27.417745,34.35443,66.09132,62.992865
CG32369,56.19581,57.86327,64.58133,50.7618,58.59692,87.11862,96.04518,76.10272,66.21698,83.21358,94.59634
CG32379,10.51983,10.573337,10.690364,9.141021,5.065268,5.265152,3.148398,4.113912,4.35562,4.353094,3.466044
PVRAP,4.261426,5.345364,3.388701,2.379415,3.734296,4.731418,2.738782,2.464711,3.516937,2.805263,3.118695
CG32407,38.73462,37.65071,47.92999,36.23488,26.30974,28.64202,19.40952,21.42009,16.35653,16.06647,18.94298
CG32409,11.39529,13.18563,13.85405,14.49835,10.39451,12.41958,13.22062,13.76501,14.87984,12.63421,12.88681
SPoCk,292.8389,294.9014,257.5635,271.9055,221.0283,202.1847,221.6663,195.0959,174.6055,166.2862,167.7947
CG32473,242.3342,306.4576,364.4496,339.3788,276.4104,254.6303,206.7526,241.85,194.6633,192.3706,199.1561
mthl14,39.5598,45.74287,53.68156,54.5701,55.48804,65.62877,57.68245,54.29496,42.1315,38.44961,55.43117
CG32483,57.36995,46.6313,42.18904,42.65328,30.1957,28.22533,19.62404,18.68729,19.86545,22.14732,15.58376
Cda4,4.360917,1.378162,1.985713,1.329705,0.837699,0.824676,0.74906,0.777853,1.552452,1.186276,1.225623
CG32512,30.04815,29.09529,37.34551,30.03614,28.93621,36.42651,22.96223,22.81219,24.54808,21.30547,20.92516
CG32523,0.552671,0.73728,0.74825,0.553924,0.5092,0.861634,0.565139,0.498006,0.794833,0.673747,0.575615
CG32544,4.295333,4.555121,4.89551,4.02122,4.797167,5.130486,3.513736,3.353602,3.164713,4.081602,3.23033
CR32553,0,0.043436,0.049334,0,0.147029,0.069198,0.08402,0.255172,0.424003,0.16988,0.235715
CR32636,1.631469,2.173734,1.705175,2.126889,2.320826,2.527107,2.578252,3.231511,2.421712,2.419027,2.890429
CG32640,2.080968,2.613422,2.628081,3.343183,3.279598,3.999434,4.602631,3.667186,3.846563,3.836095,4.644431
Mur11Da,0.13485,0.086872,0.298063,0.047438,0,0.030569,0.298451,0.031166,0.704446,0.432711,0.543369
CG32645,4.92095,3.869673,4.824529,5.442602,5.064497,3.264106,5.063253,4.214542,4.192149,4.967234,4.629628
CG32649,92.49967,62.77492,63.32884,59.49188,55.22594,58.44398,44.64772,47.06982,42.87707,63.56593,46.50002
Muc11A,277.765,188.2322,296.417,207.1674,223.092,315.1716,172.5445,175.9352,165.4378,154.1663,150.1244
CG32668,4.016042,4.260596,5.071197,3.618877,3.976938,5.511076,5.98622,7.540192,6.229719,8.054514,10.425474
CG32669,61.4199,49.92677,44.97469,53.14364,47.50876,27.54329,27.22783,33.21061,26.91528,32.68597,25.84792
ZAP3,74.95998,90.11889,100.8942,83.90923,83.65593,112.31508,94.10328,85.66571,70.15662,66.54592,74.6998
CG32750,16.688333,19.384856,15.90043,16.31887,12.677802,10.112844,5.892187,8.349272,6.204474,6.57048,6.316872
CG32751,17.960202,19.646925,18.794912,15.281295,11.084901,8.043885,4.111889,2.682869,3.612617,2.300092,1.89062
CR32773,0.355918,0.342159,0.893159,0.306032,0.362942,0.464237,0.534629,0.672018,0.933059,0.933691,1.679703
Muc4B,0.331603,0.192797,0.349458,0.142315,0.181471,0.37253,0.311828,0.224006,2.020305,2.356812,0.684798
CG32808,4.709473,3.209737,2.245782,3.277542,2.835426,2.07496,2.361709,1.929049,1.878088,2.352341,1.776441
alphagamma-element:CR32865,0.200434,1.113348,0.349458,0.517187,0.841557,0.490776,1.388597,0.759668,1.192249,0.926333,1.880627
CG32984,15.75465,24.55809,27.24111,21.78177,24.67673,32.24826,26.11195,27.46569,16.70077,18.61541,17.39689
CG33012,9.278187,6.975745,4.38465,3.576073,3.528412,2.665503,3.32606,2.868577,3.36674,3.448555,3.800949
CG33056,130.35281,89.32768,68.12892,75.7034,73.39285,64.50281,56.43295,57.58635,54.80224,47.62697,54.88581
CG33080,242.32074,153.52759,149.75374,150.81173,124.80581,108.85111,87.33099,102.33057,96.48825,106.66928,81.64999
CG33093,0.04495,0.544483,1.488254,1.415314,3.132569,2.549616,2.648895,2.788703,2.56527,2.183765,2.438893
Synd,136.1366,124.5419,149.3637,128.2165,114.9466,142.1869,125.8925,117.5538,105.0574,110.2827,117.7262
CG33108,4.077945,2.992558,3.201675,2.844531,3.569026,2.490836,2.44659,2.558207,2.437671,2.898213,3.500742
CG33109,204.5217,268.3985,298.8763,269.7653,310.82855,275.1123,235.27315,179.65905,105.97978,90.14978,116.08405
CG33110,98.55576,94.6976,110.9543,97.67348,80.75426,89.98727,73.73956,73.48365,60.69704,70.47413,66.71276
Rtnl1,394.2056,439.1212,427.5795,373.1139,387.2282,447.908,428.281,393.7443,314.9956,278.0599,293.7046
CG33120,59.11766,51.96229,56.38164,52.02233,46.99857,43.37532,32.34875,40.00348,36.21671,40.64585,37.69193
CG33124,0.764148,0.727754,1.239525,0.945566,2.111856,0.36044,0.679669,3.531472,1.019456,1.716407,1.530826
AGBE,377.84,207.98915,169.5255,172.5558,139.4132,121.6514,99.44988,123.16695,124.60125,174.97715,122.4604
CG33144,115.8515,113.0172,119.3264,117.1076,112.1473,129.8477,116.1011,120.1249,116.1997,131.245,130.1934
CG33158,20.99471,19.35935,19.89969,24.35987,25.53553,30.85104,35.48681,44.24726,37.09932,40.37222,47.2414
CG33178,2.380893,0.949132,0.352551,0.881359,0.473985,0.436026,0.651663,0.803171,0.356213,0.728884,0.458984
CG33181,68.46724,71.75696,81.92347,52.96856,60.57849,74.69668,65.23118,49.94797,41.17047,41.03498,46.59893
CG33199,3.073546,2.906816,2.049479,2.455757,2.532883,2.027285,2.686524,1.904374,1.196239,1.896253,1.756548
VepD,0.584349,0.472467,0.694793,0.142315,0.505342,0.865664,0.774563,0.690846,0.479823,0.57791,0.506127
CG33258,78.81619,101.75408,157.2999,98.51092,137.16306,198.3246,158.9524,175.52305,159.006,126.29932,237.87495
CG33282,13.642005,9.991555,11.46527,11.881405,11.653729,17.686105,13.793338,18.847035,27.695455,21.020005,32.28877
CG33296,46.2369,29.90071,27.82399,26.53817,24.80943,21.14974,14.4202,16.45173,16.20238,15.67287,14.02531
CG33301,82.80714,90.34206,70.02407,94.8155,89.51702,85.87873,57.39778,76.96641,62.23081,52.4518,74.84614
CG33306,225.84497,151.6177,173.8244,156.48348,94.52855,93.4133,54.01781,70.22894,71.01632,110.12603,60.60639
Sp212,15.37374,10.36229,11.61224,11.63208,11.64502,12.44239,11.62299,10.79252,14.88115,15.34335,12.12243
CheB42a,21.588645,14.821015,18.570625,18.43219,13.348415,17.52618,9.598605,11.11587,7.804766,9.785079,8.646489
CG33460,63.27155,69.23444,81.94424,71.79812,67.06422,74.93562,55.93588,75.17822,58.6249,86.07351,95.86002
CG33462,0.359599,0.105926,0.447095,1.017606,0.327728,0.643621,0.863589,1.188209,6.97134,1.219619,1.612667
CG33468,2.09424,0.680119,1.896324,1.831558,2.792497,2.556004,4.0141,4.732018,3.021154,4.59413,4.582485
CG33469,1.00217,1.682214,2.53766,1.387845,1.70907,1.041017,2.422338,1.860871,2.732731,3.007183,3.039307
CG33470,98.8003,31.76845,24.53204,43.33739,43.97373,27.9578,46.71935,55.04125,101.67956,105.5577,59.26311
CG33474,1.18197,0.597446,0.946615,1.230195,1.12327,1.199565,1.594266,0.572674,1.398266,1.784397,2.173384
Cyp12d1-d,174.32785,242.05955,182.59545,218.9774,117.9839,112.61544,99.91495,76.5943,63.20105,70.36451,86.4022
U3-55K,6.054289,4.571106,4.899634,4.607248,4.205967,5.541645,5.059107,5.68067,8.440118,6.590691,7.046268
Dop2R,23.912,20.29556,22.36298,15.60586,17.47624,20.962,16.21944,13.66046,11.9132,12.07883,11.92887
Unc-89,873.2461,590.2351,393.3227,335.2888,376.1257,361.1327,275.619,236.9814,171.0238,185.8184,166.0353
SIFa,0.04495,0.226706,0.24976,0.047438,0.4763,0.065168,0.211927,0.274,0.18741,0.148087,0.213369
lectin-37Da,9.483755,6.878216,13.323453,11.25721,11.303405,16.21721,10.80414,19.16068,22.408115,32.233515,47.3962
upd3,0.376552,0.429031,1.289889,1.869729,1.093456,3.340678,5.477954,4.60607,4.127006,4.399568,6.033922
CG33543,9.14624,6.883545,7.312855,4.665386,6.970965,7.437908,6.297657,6.834437,5.275405,5.443532,6.222493
CG33648,1.431034,0.226706,0.545762,0.433012,0.433371,0.444086,0.898715,0.814866,0.986232,0.83627,1.329809
CG33784,1.35E-01,2.17E-01,2.52E-01,5.71E-01,1.84E-01,9.57E-02,2.80E-02,1.18E-01,6.38E-02,1.93E-17,0.00E+00
CG33958,0.511402,0.342159,0.596126,0.237191,0.767271,1.215685,0.834331,0.809661,1.806309,1.582757,1.089191
CG33965,17.528435,11.54459,9.54332,8.729411,6.15101,5.608485,3.06563,4.846975,5.792441,5.153413,4.232683
CG33970,182.66745,169.68595,159.7411,180.24385,155.29025,129.8129,129.8405,127.71885,101.11532,95.14396,99.06556
obst-H,0.200434,0.139835,0.24976,0.433012,0.287885,1.31378,1.701285,1.697909,1.866119,2.15331,5.815741
CG34005,2.270359,2.756325,3.348645,2.732885,2.541369,1.346707,2.251795,2.047221,1.919292,1.314152,1.880627
CG34040,30.66998,26.35931,62.70328,32.26,43.8098,144.2948,72.16712,104.22845,85.99334,120.18476,170.355
CG34043,65.03409,57.72489,67.96516,63.41468,69.92033,91.74117,84.73161,84.14239,75.06373,72.66496,97.39601
CG34054,7.367427,5.764868,11.138341,5.349491,8.427364,14.24823,9.775016,12.322265,11.862639,17.10754,13.449885
ND-AGGG,61.25482,40.22474,35.29015,29.8092,26.81023,20.59998,19.1534,25.30614,23.05406,36.01196,19.14164
CG40006,91.35666,62.75523,61.68713,66.43043,55.12488,63.26629,40.06605,44.66802,38.33542,42.8081,40.8406
CG40198,6.559781,4.21716,5.747435,2.449689,3.354655,4.795213,3.473604,2.626386,3.142117,2.446595,3.947374
CG40298,2.305717,3.503132,1.439951,1.926435,2.391255,1.843871,2.923094,1.667387,1.733224,1.395274,1.069297
snoRNA:U49:66Db,0.691202,0.361213,0.299094,0.41161,0.513828,0.260672,0.3971,0.062331,0.475833,0.389123,0.213369
pain,39.36973,38.54995,40.62642,48.27504,49.96046,40.45051,52.09654,54.31583,48.55127,47.01041,53.41675
Cisd2,181.60385,151.53085,132.81498,145.2842,113.4952,102.27943,91.30513,90.87842,83.9929,107.91151,88.29694
snoRNA:Me28S-A3407a,0.539399,0.289196,0.100729,0.153016,0.290971,0.152845,0.297199,0.759668,0.401406,0.556116,0.672353
Uhg2,8.391683,8.838969,7.785721,9.076814,7.010808,6.693535,7.957949,7.990837,7.089693,7.055161,9.065686
GstE8,53.39072,36.64894,34.28197,45.11941,39.81445,49.37066,37.11621,54.8984,58.01204,90.69299,71.09345
GstE4,2.772169,2.251079,2.331048,1.683176,5.042894,6.276973,7.449295,4.133383,4.677304,3.420707,6.242294
GstE3,202.7125,206.1067,195.71555,176.79035,118.68435,140.60885,95.73532,103.16486,96.43778,102.36778,115.75044
CG32335,8.671751,3.797657,3.350706,4.760263,4.108811,4.057915,2.765928,5.70663,4.077824,8.891065,6.378819
Idgf5,45.36299,31.66059,28.86632,37.13941,37.57617,30.4903,26.71949,41.35734,50.29236,74.555,48.20961
LpR1,378.0429,345.9033,363.0935,292.8652,348.5663,441.7024,332.8118,253.9785,162.7945,146.9109,190.394
CheB42c,21.83995,22.96614,21.32197,23.06514,19.18993,20.21458,11.04494,11.99499,10.76212,11.83547,10.11546
CheB42b,18.01988,12.896111,10.519685,12.03762,8.405265,9.701983,4.983849,6.498749,5.660852,5.915361,8.212211
CG41128,115.62319,81.34936,43.52148,63.40365,58.22178,28.64532,39.43982,38.61588,33.09454,54.84904,37.3672
sprt,45.02092,36.12481,35.31444,28.04549,29.17779,42.28632,28.03009,26.34436,23.0435,21.20013,23.30927
Uhg8,5.05948,3.1705,2.50482,2.939407,3.384469,2.778047,3.565994,5.497533,3.940939,3.998896,4.959535
Uhg5,18.73462,18.31123,15.86332,14.38604,15.96484,15.16037,19.99564,14.61097,12.86621,15.65368,16.54595
Neb-cGP,437.6549,297.065,228.8921,202.4477,176.5072,183.4821,121.5383,138.6093,128.3426,168.477,115.2543
CG34117,42.81489,31.03262,25.37071,28.70246,25.08392,29.18261,18.65718,21.64486,19.15701,27.72451,16.76469
CG34120,452.7992,352.6214,294.8822,345.1965,296.3076,229.7207,239.9706,258.8182,222.5787,224.643,199.3761
CG34126,111.1824,104.2524,108.7314,107.899,99.0841,105.535,117.5906,121.4044,109.966,124.6529,122.0713
CG34136,6.141959,5.114459,4.971499,4.633284,6.378221,11.688285,10.829256,15.57196,14.59675,14.398581,18.30005
CG34165,0.22475,0.323105,1.138796,0.437646,1.562041,0.828706,1.59051,1.206394,1.721255,0.991714,0.640107
CG34166,507.1055,650.3542,754.3247,491.0224,384.0446,646.8591,448.846,505.2147,480.2258,688.7029,563.4239
CG34172,281.92815,104.78295,44.36576,43.46623,42.65736,30.09505,21.3261,20.27679,17.02245,16.30229,13.10998
CG34180,6.648228,3.514919,3.292095,3.22547,2.696884,2.411219,1.697921,2.465353,1.507258,3.38606,2.089093
CG34194,3.493597,4.531869,3.243793,3.144495,3.196826,3.869098,2.855815,4.970995,3.249767,2.63827,4.04166
CG34198,8.905316,9.996884,12.256665,9.667475,10.605792,12.689985,14.434125,11.359411,11.138245,15.819655,22.19339
CG34208,40.55994,38.86418,39.68923,29.12974,28.57453,26.02595,21.69606,21.61434,22.83875,20.68267,20.56065
CG34212,256.9332,286.1783,357.6139,342.6121,254.7832,405.6884,166.3262,191.6271,202.1061,239.9625,202.115
CG34214,1.386085,0.930078,0.497459,1.002271,0.877542,0.905965,0.752815,0.591502,0.566219,0.816059,0.736845
CG34215,21.69405,44.28592,49.61455,52.7017,37.80492,32.56574,57.3531,61.97181,51.6998,64.03934,54.05515
CG34217,1.652103,1.808323,1.538618,0.876725,0.326185,0.794107,0.46649,0.641496,1.027436,0.895877,0.394492
CG34220,265.562,231.3839,565.117,283.6403,229.5524,494.3432,131.821,153.2765,251.1497,189.1552,155.3002
CG34227,1.910759,2.856114,2.164639,5.217878,6.135083,1.663801,13.30127,17.35161,10.841841,13.501211,9.403321
CG34232,21.84798,29.80157,57.71719,30.615,28.35525,49.28606,32.51537,24.47515,23.65484,21.88515,28.26645
CG34236,8.29074,10.69186,13.28855,12.05296,11.81541,14.28832,13.6537,12.22298,11.57157,12.24033,15.31816
CG34242,21.32263,18.340135,17.091505,15.03197,14.5226,10.95463,8.7534,11.207441,8.813595,14.34456,9.762929
CG34251,0.0899,0.693845,1.696928,0.982303,0.798628,0.849544,0.843954,1.785559,0.599443,0.512529,0.679802
CG34265,0.00E+00,-1.39E-17,7.40E-01,9.49E-02,7.27E-02,3.06E-02,8.40E-02,2.86E-01,2.47E-01,1.21E-01,8.68E-02
CG34288,13.58456,12.848795,12.416005,13.25392,11.688446,12.375935,11.270635,12.64953,8.914609,8.427337,11.226904
CG34301,11.453509,8.090224,6.530734,8.034606,5.898338,4.314557,4.057127,3.621111,4.04859,6.261454,4.379201
CG34305,0.04495,0.052963,0.24873,0.116279,0.071971,0.091707,0.070642,0.043503,0.18741,0.049362,0.13398
inaF-C,0.04495,0.298723,0.493336,0.258594,0.143943,0.199534,0.225305,0.416847,0.603433,0.906122,0.292758
CG34325,20.98144,21.77157,25.88849,23.30983,22.08631,25.5852,35.98515,39.73603,36.86929,41.76144,51.34284
CG34327,5.73E+00,2.38E+00,5.97E-01,2.11E-01,3.60E-02,2.57E-01,4.26E-02,3.05E-01,3.30E-01,7.40E-02,-2.22E-15
Diedel3,276.12415,247.1,255.83885,240.9879,217.8688,218.8942,135.60035,130.59615,86.23376,62.62451,65.61817
CG34330,169.44125,154.34965,132.8014,143.4424,131.9134,115.60348,122.0276,119.13496,95.53403,88.20279,79.98508
Vml,0.601302,0.549812,0.948677,0.743677,1.051299,0.617082,1.13153,1.36415,2.528057,1.810661,1.305012
CG34351,10.429151,7.625023,6.409388,5.203976,7.072749,10.715479,9.172247,7.482423,5.575798,8.536027,9.497234
CG34353,15.32211,10.03499,12.696545,9.225196,13.758639,17.108725,17.916885,18.722895,12.88747,26.099375,31.64621
CG34370,11.222074,7.864325,7.605764,6.334662,8.856877,5.979343,6.312286,7.15843,14.405275,12.387397,9.554464
CG34386,5.475073,9.708818,17.667015,10.657613,9.171492,12.5623,10.537922,8.738872,6.651073,5.921135,7.951884
Epac,19.97113,20.86442,22.48536,20.84161,21.65217,23.42552,25.50034,22.38885,22.90658,27.48077,25.58222
CG34394,174.6375,191.7005,236.2557,203.2493,190.3586,228.8846,214.5563,192.0231,183.0812,246.1718,266.0831
nub,30.55587,34.31179,49.6225,32.71298,40.30949,57.80508,45.69969,43.50718,38.67287,47.72886,48.76033
CG34396,42.62463,31.98531,25.17013,23.35871,29.45438,31.37316,26.6386,25.35812,15.79963,17.85188,17.15627
CG34404,10.738669,12.28833,14.248565,11.782231,15.18396,21.2496,12.807245,10.765919,10.633215,9.436376,10.519665
CG34417,390.1839,365.3415,521.8135,328.7674,378.7121,601.5711,457.9316,391.6938,337.8809,352.7549,413.7339
CG34423,15.49532,12.26621,20.52335,24.77578,40.12289,48.60004,44.21737,43.56489,34.73474,35.89861,28.90656
ND-MWFE,38.95123,23.32654,26.10026,16.38341,18.20008,21.87042,16.36736,13.7215,13.44704,11.95152,10.64874
CG34445,4.419139,4.912135,4.374342,3.277542,2.503841,2.614784,3.53212,2.265379,3.66978,4.126773,3.14104
CG34446,14.227907,6.71513,4.552237,4.589045,3.605012,4.06696,4.559995,2.850392,5.663499,7.972087,4.406451
CG34460,0.380234,0.761663,0.992857,2.255303,1.382885,0.757837,1.36059,0.927833,3.334859,1.235638,0.434187
CR40801,6.327669,7.858189,4.784473,5.491806,4.973238,5.872889,4.18879,8.314894,6.652379,12.75603,11.926598
CR41257,0.224749,0.130308,0.299094,0.676271,0.61407,1.053108,0.673411,0.939528,0.689829,0.646179,0.766639
CG40472,94.15547,56.58975,42.33895,44.24092,35.70387,29.85513,23.5779,25.13546,22.91986,40.27312,27.03393
28SrRNA-Psi:CR40596,0.936586,0.689646,1.050437,0.812518,3.671857,0.545525,2.699432,3.265248,5.361838,3.364267,1.225623
CR41501,2.246043,1.258511,1.050437,1.355741,1.160027,1.077288,1.88059,1.058342,2.137278,2.738577,2.014607
CR41509,0.290334,0.313578,0.397761,0.306032,0.325414,0.226073,0.353212,0.977183,0.273806,0.197449,0.664905
snoRNA:Me28S-G2173,1.022804,0.858061,0.843825,0.142315,0.182243,0.407129,0.582272,0.572674,0.543623,0.31508,0.632659
snoRNA:Me28S-C437,0.269699,0.139835,0.150062,0.163717,0.215914,0.218013,0.297199,0.46035,0.0638,0.148087,0.205921
snoRNA:Me28S-A2113,0.604983,0.949132,0.796553,0.564626,0.876,0.510926,0.553013,0.753177,0.457226,0.898764,1.0544
snoRNA:Or-CD11,0.245384,0.395122,0.050364,0.459048,0.510743,0.091707,0.269192,0.205178,0.2552,0.389123,0.079389
CG6084,553.29,429.5117,358.5313,301.9316,281.7627,296.5333,239.6765,291.6706,245.6576,329.6274,290.4141
psd,0.04495,0.043436,0.098667,0.047438,0.402014,0.030569,0.183921,0.454503,1.519228,0.503867,1.111536
ALiX,177.2384,146.8022,144.9052,168.8137,144.6482,137.4344,141.5611,176.1115,182.8378,236.8527,217.1923
Myo31DF,100.6797,120.0411,137.186,117.8988,117.4818,135.3947,147.8765,142.4716,128.586,137.5638,161.3071
Tpi,632.1503,343.424,285.2188,276.385,240.2895,253.5064,187.4579,244.5956,243.2343,347.4791,234.4314
Sec61alpha,293.6374,351.6521,347.5093,358.7808,249.1934,216.0057,242.8943,252.7629,236.9996,242.9495,230.3436
Invadolysin,94.77436,103.03095,101.12484,110.1652,105.91251,100.60974,79.21251,75.59892,79.9617,70.5029,56.26239
t,31.29637,32.63572,36.90991,31.10217,34.91754,34.82737,23.03161,26.51517,21.39936,20.3959,22.56526
lap,108.9334,100.65251,105.94022,86.29117,100.8664,116.40325,114.6271,88.77044,84.46375,80.46448,82.09437
Alg-2,51.27352,44.45497,47.10487,43.79544,37.98331,31.75542,31.61024,40.48522,38.0483,46.11071,38.1362
CG13272,0.110534,0.236233,0.545762,0.258594,0.397385,1.323512,0.561384,1.805672,1.446106,2.253617,4.01441
spin,298.0392,311.4928,283.0607,262.7258,223.33,211.806,172.7645,174.3121,146.7383,142.1362,160.7308
jeb,14.33689,9.646006,16.170366,8.426578,9.176119,15.039469,11.55907,7.448622,7.265134,7.999097,7.051079
Plp,439.2083,444.0088,437.6431,306.7092,332.7093,414.0842,266.8314,216.9153,152.8048,154.8216,168.7495
Pcmt,56.92994,51.9111,41.61648,45.18538,39.94759,34.93086,30.75925,34.39567,34.11527,50.0745,33.27877
stmA,99.31279,96.34284,103.81713,100.4632,88.32877,101.62455,73.45324,81.78871,75.41341,72.87323,76.73884
dgo,12.46818,11.74691,12.29982,15.52632,13.54019,13.50424,14.51643,13.97147,13.49485,12.64809,12.95602
rtp,0.490768,0.496849,2.374197,0.844622,4.913113,1.276823,1.327577,1.625812,3.680445,2.752734,1.113988
AGO2,339.7582,379.0788,525.2514,424.7634,409.3252,551.4542,437.334,434.7174,350.7665,356.0708,460.0098
rdo,4.572394,3.527514,2.731902,1.78412,2.802526,2.855306,2.049882,2.227724,3.528906,3.316488,2.96237
alphaSnap,121.8069,122.97565,109.24573,119.9358,109.80966,110.56629,123.6155,118.40295,97.95584,104.63062,110.90495
UQCR-C2,1153.8618,678.5659,492.3941,478.0111,449.1519,471.0601,303.7244,342.0569,330.3306,439.6907,272.0996
Jon65Aiv,3638.4275,3559.9935,3421.286,2797.417,1974.6165,2720.103,1132.9224,1098.7414,971.3866,798.4638,640.0325
CG8628,132.23579,124.4817,144.2159,97.22656,73.83702,47.9478,39.23877,40.38992,47.36816,48.18299,49.85827
roh,454.635,392.2656,331.8429,273.8508,246.7849,302.2423,186.5819,191.6051,160.8312,138.3668,153.38
CG2016,1.382404,0.780716,1.041159,0.612064,1.281871,0.924443,0.962239,0.834336,0.648626,0.685296,0.776539
Prosalpha6,144.96415,139.3169,157.59115,147.14185,113.85425,122.0257,90.07353,95.18052,94.03733,93.33787,89.1133
CG42237,10.72908,24.76784,17.818696,30.316795,12.679124,2.220432,7.511095,5.335216,3.524916,2.397233,1.342254
pot,70.41268,48.79194,47.09854,53.2971,55.33875,53.15405,71.08785,70.15402,60.57872,67.97686,66.97507
ttm50,42.07206,36.00693,35.12771,32.98515,29.29479,33.65494,24.29395,26.484,30.80703,31.0491,25.31444
Pgk,554.7432,260.8512,183.4947,207.7144,158.5983,132.174,112.1855,121.5847,127.2036,216.9367,124.9452
CG42249,228.44694,160.41545,159.78745,163.58795,118.9224,107.84145,77.13196,94.5266,84.41025,119.53001,83.23322
